user_label,gesture_label,sample_id,points_count,width_bbox,height_bbox,aspect_ratio,net_distance,mean_pressure,max_pressure,mean_finger_w,mean_finger_h
09,01,16,10,117.87,130.87,1.1102909985577332,176.12578970724303,0.027500000000000004,0.063,0.024399999999999998,0.034600000000000006
09,01,17,10,152.01,145.87999999999997,0.959673705677258,210.68463280457829,0.0257,0.048,0.0251,0.0364
09,01,18,7,130.77,152.89,1.1691519461650224,201.1868410209773,0.021857142857142856,0.042,0.021285714285714286,0.031999999999999994
09,01,19,8,131.69,138.04999999999995,1.048295238818437,190.78799385705588,0.026000000000000002,0.057,0.023,0.032125
09,01,20,11,154.92000000000002,150.28000000000003,0.9700490575781049,215.8339287507875,0.02454545454545455,0.043,0.021999999999999995,0.03645454545454546
09,01,21,7,145.68000000000004,140.75,0.9661587040087861,202.56659374141634,0.022571428571428572,0.044,0.021142857142857137,0.033428571428571426
09,01,22,8,120.63000000000002,138.78999999999996,1.1505429826742928,183.88654382526198,0.022125,0.049,0.024625,0.035625000000000004
09,02,01,12,188.27,165.78,0.8805438997184893,250.85573802486562,0.033833333333333326,0.053,0.040833333333333326,0.07625
09,02,02,12,205.42,180.36,0.8780060364132023,273.36259071057987,0.029416666666666664,0.059,0.024750000000000005,0.05091666666666667
09,02,03,7,140.19999999999996,118.12,0.8425106990014268,183.32586942382133,0.024,0.04,0.024714285714285713,0.04271428571428572
09,02,04,5,183.04,140.97999999999996,0.7702141608391606,231.03896208215616,0.0208,0.043,0.022000000000000002,0.048
09,02,05,12,213.61,190.76,0.8930293525584008,286.38891336781876,0.023083333333333334,0.043,0.02291666666666667,0.04908333333333334
09,02,06,9,151.02000000000004,138.84999999999997,0.9194146470666132,205.14961101596074,0.025777777777777778,0.045,0.022666666666666665,0.04288888888888889
09,02,07,19,219.73,189.61,0.8629226778318847,290.22960738008794,0.024842105263157898,0.037,0.028105263157894737,0.0518421052631579
09,02,08,8,176.42999999999998,135.71999999999997,0.7692569290936915,222.59259489030623,0.031,0.047,0.025875000000000002,0.045875
09,02,09,10,197.47,158.33999999999995,0.80184331797235,253.1125372240577,0.0417,0.087,0.026399999999999996,0.0548
09,02,10,9,182.28,156.02999999999997,0.8559907834101381,239.94032445589465,0.04222222222222222,0.076,0.029888888888888892,0.04677777777777778
09,02,11,8,152.42000000000002,123.62,0.8110484188426715,196.2492313360743,0.036125,0.058,0.028125,0.059000000000000004
09,02,12,12,243.36,171.84000000000003,0.7061143984220908,297.9145434516416,0.03858333333333333,0.055,0.028666666666666674,0.055000000000000014
09,02,13,10,202.38,159.55,0.7883684158513687,257.70888013415447,0.038599999999999995,0.062,0.029400000000000003,0.059300000000000005
09,02,14,11,255.74,223.36,0.8733870337061078,339.5476950297263,0.034727272727272725,0.078,0.04127272727272728,0.05245454545454546
09,02,15,12,196.50000000000003,194.02,0.9873791348600508,276.14490833618504,0.029583333333333333,0.059,0.03125000000000001,0.060666666666666674
09,02,16,9,266.58,226.5,0.8496511366194014,349.8101576569783,0.04044444444444444,0.087,0.026666666666666665,0.05577777777777778
09,02,17,11,150.70999999999998,133.04000000000002,0.8827549598566786,201.03021091368333,0.027454545454545457,0.074,0.03909090909090909,0.06272727272727273
09,02,18,14,213.82,154.14,0.7208867271536806,263.587048240235,0.029642857142857148,0.045,0.044,0.0822857142857143
09,02,19,15,154.03999999999996,158.7,1.030251882627889,221.16512292854853,0.024600000000000007,0.039,0.04653333333333334,0.07573333333333336
09,02,20,9,268.58,346.42,1.2898205376424159,438.3400880594883,0.15455555555555556,1.043,0.02822222222222222,0.05522222222222223
09,02,21,12,157.20000000000002,137.76999999999998,0.8763994910941474,209.02730180529048,0.027166666666666672,0.046,0.0325,0.05291666666666669
09,02,22,9,178.26,139.66,0.7834623583529676,226.45428501134617,0.04088888888888889,0.062,0.04366666666666666,0.07966666666666666
09,03,01,10,155.03,163.18,1.0525704702315681,65.3686163231256,0.039900000000000005,0.085,0.038900000000000004,0.0725
09,03,02,20,180.28000000000003,129.56,0.7186598624362103,222.00601793645149,0.018500000000000003,0.031,0.04080000000000001,0.06775
09,03,03,15,188.33,137.57999999999998,0.7305262040036106,233.23045534406523,0.02613333333333334,0.04,0.03626666666666666,0.06760000000000001
09,03,04,22,180.29,132.98000000000002,0.7375894392367853,224.0271512562707,0.01663636363636364,0.036,0.03890909090909092,0.08095454545454547
09,03,05,7,175.25,146.33999999999995,0.8350356633380881,228.3154793263041,0.06285714285714285,0.134,0.03328571428571429,0.06799999999999999
09,03,06,7,189.54999999999995,143.31,0.756053811659193,237.6277732084362,0.043000000000000003,0.12,0.029714285714285717,0.06085714285714287
